participant.id,camera,size,pinch.to.zoom,rubberbanding,price,rating
5,3mp,5.8in,Yes,No,$359,21
5,3mp,5.8in,Yes,No,$499,32
5,3mp,5.8in,Yes,No,$659,24
5,3mp,5.8in,Yes,Yes,$199,30
5,3mp,5.8in,Yes,Yes,$359,32
5,3mp,5.8in,Yes,Yes,$499,43
5,3mp,5.8in,Yes,Yes,$659,33
5,3mp,6.1in,No,No,$199,28
5,3mp,6.1in,No,No,$359,29
5,3mp,6.1in,No,No,$499,17
5,3mp,6.1in,No,No,$659,33
5,3mp,6.1in,No,Yes,$199,27
5,3mp,6.1in,No,Yes,$359,35
5,3mp,6.1in,No,Yes,$499,33
5,3mp,6.1in,No,Yes,$659,27
5,3mp,6.1in,Yes,No,$199,36
5,3mp,6.1in,Yes,No,$359,29
5,3mp,6.1in,Yes,No,$499,44
5,3mp,6.1in,Yes,No,$659,44
5,3mp,6.1in,Yes,Yes,$199,42
5,3mp,6.1in,Yes,Yes,$359,29
5,3mp,6.1in,Yes,Yes,$499,37
5,3mp,6.1in,Yes,Yes,$659,39
5,3mp,6.4in,No,No,$199,31
5,3mp,6.4in,No,No,$359,26
5,3mp,6.4in,No,No,$499,40
5,3mp,6.4in,No,No,$659,22
5,3mp,6.4in,No,Yes,$199,31
5,3mp,6.4in,No,Yes,$359,34
5,3mp,6.4in,No,Yes,$499,39
5,3mp,6.4in,No,Yes,$659,27
5,3mp,6.4in,Yes,No,$199,32
5,3mp,6.4in,Yes,No,$359,33
5,3mp,6.4in,Yes,No,$499,33
5,3mp,6.4in,Yes,No,$659,24
5,3mp,6.4in,Yes,Yes,$199,31
5,3mp,6.4in,Yes,Yes,$359,43
5,3mp,6.4in,Yes,Yes,$499,37
5,3mp,6.4in,Yes,Yes,$659,42
5,8mp,5.8in,No,No,$199,40
5,8mp,5.8in,No,No,$359,49
5,8mp,5.8in,No,No,$499,40
5,8mp,5.8in,No,No,$659,34
5,8mp,5.8in,No,Yes,$199,46
5,8mp,5.8in,No,Yes,$359,41
5,8mp,5.8in,No,Yes,$499,28
5,8mp,5.8in,No,Yes,$659,32
5,8mp,5.8in,Yes,No,$199,37
5,8mp,5.8in,Yes,No,$359,31
5,8mp,5.8in,Yes,No,$499,43
5,8mp,5.8in,Yes,No,$659,14
5,8mp,5.8in,Yes,Yes,$199,49
5,8mp,5.8in,Yes,Yes,$359,28
5,8mp,5.8in,Yes,Yes,$499,39
5,8mp,5.8in,Yes,Yes,$659,38
5,8mp,6.1in,No,No,$199,42
5,8mp,6.1in,No,No,$359,32
5,8mp,6.1in,No,No,$499,48
5,8mp,6.1in,No,No,$659,30
5,8mp,6.1in,No,Yes,$199,39
5,8mp,6.1in,No,Yes,$359,47
5,8mp,6.1in,No,Yes,$499,43
5,8mp,6.1in,No,Yes,$659,35
5,8mp,6.1in,Yes,No,$199,45
5,8mp,6.1in,Yes,No,$359,25
5,8mp,6.1in,Yes,No,$499,34
5,8mp,6.1in,Yes,No,$659,34
5,8mp,6.1in,Yes,Yes,$199,41
5,8mp,6.1in,Yes,Yes,$359,42
5,8mp,6.1in,Yes,Yes,$499,39
5,8mp,6.1in,Yes,Yes,$659,38
5,8mp,6.4in,No,No,$199,29
5,8mp,6.4in,No,No,$359,41
5,8mp,6.4in,No,No,$499,31
5,8mp,6.4in,No,No,$659,34
5,8mp,6.4in,No,Yes,$199,39
5,8mp,6.4in,No,Yes,$359,31
5,8mp,6.4in,No,Yes,$499,39
5,8mp,6.4in,No,Yes,$659,33
5,8mp,6.4in,Yes,No,$199,34
5,8mp,6.4in,Yes,No,$359,35
5,8mp,6.4in,Yes,No,$499,44
5,8mp,6.4in,Yes,No,$659,31
5,8mp,6.4in,Yes,Yes,$199,47
5,8mp,6.4in,Yes,Yes,$359,48
5,8mp,6.4in,Yes,Yes,$499,33
5,8mp,6.4in,Yes,Yes,$659,38
6,12mp,5.8in,No,No,$199,59
6,12mp,5.8in,No,No,$359,67
6,12mp,5.8in,No,No,$499,74
6,12mp,5.8in,No,No,$659,68
6,12mp,5.8in,No,Yes,$199,69
6,12mp,5.8in,No,Yes,$359,66
6,12mp,5.8in,No,Yes,$499,73
6,12mp,5.8in,No,Yes,$659,65
6,12mp,5.8in,Yes,No,$199,59
6,12mp,5.8in,Yes,No,$359,67
6,12mp,5.8in,Yes,No,$499,57
6,12mp,5.8in,Yes,No,$659,66
6,12mp,5.8in,Yes,Yes,$199,65
6,12mp,5.8in,Yes,Yes,$359,62
6,12mp,5.8in,Yes,Yes,$499,67
6,12mp,5.8in,Yes,Yes,$659,70
6,12mp,6.1in,No,No,$199,79
6,12mp,6.1in,No,No,$359,62
6,12mp,6.1in,No,No,$499,64
6,12mp,6.1in,No,No,$659,57
6,12mp,6.1in,No,Yes,$199,62
6,12mp,6.1in,No,Yes,$359,60
6,12mp,6.1in,No,Yes,$499,60
6,12mp,6.1in,No,Yes,$659,59
6,12mp,6.1in,Yes,No,$199,59
6,12mp,6.1in,Yes,No,$359,58
6,12mp,6.1in,Yes,No,$499,64
6,12mp,6.1in,Yes,No,$659,65
6,12mp,6.1in,Yes,Yes,$199,65
6,12mp,6.1in,Yes,Yes,$359,65
6,12mp,6.1in,Yes,Yes,$499,48
6,12mp,6.1in,Yes,Yes,$659,62
6,12mp,6.4in,No,No,$199,61
6,12mp,6.4in,No,No,$359,65
6,12mp,6.4in,No,No,$499,58
6,12mp,6.4in,No,No,$659,57
6,12mp,6.4in,No,Yes,$199,70
6,12mp,6.4in,No,Yes,$359,58
6,12mp,6.4in,No,Yes,$499,74
6,12mp,6.4in,No,Yes,$659,60
6,12mp,6.4in,Yes,No,$199,67
6,12mp,6.4in,Yes,No,$359,61
6,12mp,6.4in,Yes,No,$499,57
6,12mp,6.4in,Yes,No,$659,61
6,12mp,6.4in,Yes,Yes,$199,73
6,12mp,6.4in,Yes,Yes,$359,61
6,12mp,6.4in,Yes,Yes,$499,58
6,12mp,6.4in,Yes,Yes,$659,60
6,3mp,5.8in,No,No,$199,72
6,3mp,5.8in,No,No,$359,55
6,3mp,5.8in,No,No,$499,60
6,3mp,5.8in,No,No,$659,40
6,3mp,5.8in,No,Yes,$199,61
6,3mp,5.8in,No,Yes,$359,51
6,3mp,5.8in,No,Yes,$499,62
6,3mp,5.8in,No,Yes,$659,49
6,3mp,5.8in,Yes,No,$199,82
6,3mp,5.8in,Yes,No,$359,54
6,3mp,5.8in,Yes,No,$499,50
6,3mp,5.8in,Yes,No,$659,56
6,3mp,5.8in,Yes,Yes,$199,63
6,3mp,5.8in,Yes,Yes,$359,73
6,3mp,5.8in,Yes,Yes,$499,44
6,3mp,5.8in,Yes,Yes,$659,58
6,3mp,6.1in,No,No,$199,51
6,3mp,6.1in,No,No,$359,73
6,3mp,6.1in,No,No,$499,70
6,3mp,6.1in,No,No,$659,52
6,3mp,6.1in,No,Yes,$199,71
6,3mp,6.1in,No,Yes,$359,59
6,3mp,6.1in,No,Yes,$499,61
6,3mp,6.1in,No,Yes,$659,63
6,3mp,6.1in,Yes,No,$199,70
6,3mp,6.1in,Yes,No,$359,47
6,3mp,6.1in,Yes,No,$499,61
6,3mp,6.1in,Yes,No,$659,54
6,3mp,6.1in,Yes,Yes,$199,70
6,3mp,6.1in,Yes,Yes,$359,66
6,3mp,6.1in,Yes,Yes,$499,59
6,3mp,6.1in,Yes,Yes,$659,65
6,3mp,6.4in,No,No,$199,67
6,3mp,6.4in,No,No,$359,60
6,3mp,6.4in,No,No,$499,60
6,3mp,6.4in,No,No,$659,57
6,3mp,6.4in,No,Yes,$199,69
6,3mp,6.4in,No,Yes,$359,47
6,3mp,6.4in,No,Yes,$499,62
6,3mp,6.4in,No,Yes,$659,40
6,3mp,6.4in,Yes,No,$199,66
6,3mp,6.4in,Yes,No,$359,57
6,3mp,6.4in,Yes,No,$499,60
6,3mp,6.4in,Yes,No,$659,66
6,3mp,6.4in,Yes,Yes,$199,63
6,3mp,6.4in,Yes,Yes,$359,69
6,3mp,6.4in,Yes,Yes,$499,79
6,3mp,6.4in,Yes,Yes,$659,63
6,8mp,5.8in,No,No,$199,77
6,8mp,5.8in,No,No,$359,74
6,8mp,5.8in,No,No,$499,53
6,8mp,5.8in,No,No,$659,49
6,8mp,5.8in,No,Yes,$199,57
6,8mp,5.8in,No,Yes,$359,61
6,8mp,5.8in,No,Yes,$499,64
6,8mp,5.8in,No,Yes,$659,73
6,8mp,5.8in,Yes,No,$199,64
6,8mp,5.8in,Yes,No,$359,62
6,8mp,5.8in,Yes,No,$499,59
6,8mp,5.8in,Yes,No,$659,52
6,8mp,5.8in,Yes,Yes,$199,63
6,8mp,5.8in,Yes,Yes,$359,60
6,8mp,5.8in,Yes,Yes,$499,67
6,8mp,5.8in,Yes,Yes,$659,52
6,8mp,6.1in,No,No,$199,75
6,8mp,6.1in,No,No,$359,71
6,8mp,6.1in,No,No,$499,73
6,8mp,6.1in,No,No,$659,62
6,8mp,6.1in,No,Yes,$199,68
6,8mp,6.1in,No,Yes,$359,71
6,8mp,6.1in,No,Yes,$499,57
6,8mp,6.1in,No,Yes,$659,71
6,8mp,6.1in,Yes,No,$199,58
6,8mp,6.1in,Yes,No,$359,61
6,8mp,6.1in,Yes,No,$499,72
6,8mp,6.1in,Yes,No,$659,54
6,8mp,6.1in,Yes,Yes,$199,63
6,8mp,6.1in,Yes,Yes,$359,65
6,8mp,6.1in,Yes,Yes,$499,68
6,8mp,6.1in,Yes,Yes,$659,56
6,8mp,6.4in,No,No,$199,71
6,8mp,6.4in,No,No,$359,56
6,8mp,6.4in,No,No,$499,60
6,8mp,6.4in,No,No,$659,53
6,8mp,6.4in,No,Yes,$199,59
6,8mp,6.4in,No,Yes,$359,51
6,8mp,6.4in,No,Yes,$499,69
6,8mp,6.4in,No,Yes,$659,56
6,8mp,6.4in,Yes,No,$199,73
6,8mp,6.4in,Yes,No,$359,67
6,8mp,6.4in,Yes,No,$499,73
6,8mp,6.4in,Yes,No,$659,55
6,8mp,6.4in,Yes,Yes,$199,63
6,8mp,6.4in,Yes,Yes,$359,50
6,8mp,6.4in,Yes,Yes,$499,55
6,8mp,6.4in,Yes,Yes,$659,46
7,12mp,5.8in,No,No,$199,47
7,12mp,5.8in,No,No,$359,44
7,12mp,5.8in,No,No,$499,47
7,12mp,5.8in,No,No,$659,44
7,12mp,5.8in,No,Yes,$199,54
7,12mp,5.8in,No,Yes,$359,61
7,12mp,5.8in,No,Yes,$499,47
7,12mp,5.8in,No,Yes,$659,41
7,12mp,5.8in,Yes,No,$199,58
7,12mp,5.8in,Yes,No,$359,46
7,12mp,5.8in,Yes,No,$499,58
7,12mp,5.8in,Yes,No,$659,49
7,12mp,5.8in,Yes,Yes,$199,58
7,12mp,5.8in,Yes,Yes,$359,51
7,12mp,5.8in,Yes,Yes,$499,51
7,12mp,5.8in,Yes,Yes,$659,31
7,12mp,6.1in,No,No,$199,54
7,12mp,6.1in,No,No,$359,46
7,12mp,6.1in,No,No,$499,54
7,12mp,6.1in,No,No,$659,58
7,12mp,6.1in,No,Yes,$199,57
7,12mp,6.1in,No,Yes,$359,60
7,12mp,6.1in,No,Yes,$499,55
7,12mp,6.1in,No,Yes,$659,44
7,12mp,6.1in,Yes,No,$199,54
7,12mp,6.1in,Yes,No,$359,54
7,12mp,6.1in,Yes,No,$499,55
7,12mp,6.1in,Yes,No,$659,61
7,12mp,6.1in,Yes,Yes,$199,61
7,12mp,6.1in,Yes,Yes,$359,59
7,12mp,6.1in,Yes,Yes,$499,49
7,12mp,6.1in,Yes,Yes,$659,52
7,12mp,6.4in,No,No,$199,49
7,12mp,6.4in,No,No,$359,45
7,12mp,6.4in,No,No,$499,60
7,12mp,6.4in,No,No,$659,48
7,12mp,6.4in,No,Yes,$199,64
7,12mp,6.4in,No,Yes,$359,60
7,12mp,6.4in,No,Yes,$499,58
7,12mp,6.4in,No,Yes,$659,52
7,12mp,6.4in,Yes,No,$199,44
7,12mp,6.4in,Yes,No,$359,55
7,12mp,6.4in,Yes,No,$499,59
7,12mp,6.4in,Yes,No,$659,52
7,12mp,6.4in,Yes,Yes,$199,55
7,12mp,6.4in,Yes,Yes,$359,39
7,12mp,6.4in,Yes,Yes,$499,55
7,12mp,6.4in,Yes,Yes,$659,44
7,3mp,5.8in,No,No,$199,38
7,3mp,5.8in,No,No,$359,47
7,3mp,5.8in,No,No,$499,36
7,3mp,5.8in,No,No,$659,49
7,3mp,5.8in,No,Yes,$199,52
7,3mp,5.8in,No,Yes,$359,55
7,3mp,5.8in,No,Yes,$499,44
7,3mp,5.8in,No,Yes,$659,40
7,3mp,5.8in,Yes,No,$199,62
7,3mp,5.8in,Yes,No,$359,53
7,3mp,5.8in,Yes,No,$499,47
7,3mp,5.8in,Yes,No,$659,43
7,3mp,5.8in,Yes,Yes,$199,59
7,3mp,5.8in,Yes,Yes,$359,42
7,3mp,5.8in,Yes,Yes,$499,53
7,3mp,5.8in,Yes,Yes,$659,51
7,3mp,6.1in,No,No,$199,51
7,3mp,6.1in,No,No,$359,55
7,3mp,6.1in,No,No,$499,42
7,3mp,6.1in,No,No,$659,53
7,3mp,6.1in,No,Yes,$199,61
7,3mp,6.1in,No,Yes,$359,53
7,3mp,6.1in,No,Yes,$499,35
7,3mp,6.1in,No,Yes,$659,41
7,3mp,6.1in,Yes,No,$199,48
7,3mp,6.1in,Yes,No,$359,47
7,3mp,6.1in,Yes,No,$499,56
7,3mp,6.1in,Yes,No,$659,57
7,3mp,6.1in,Yes,Yes,$199,60
7,3mp,6.1in,Yes,Yes,$359,49
7,3mp,6.1in,Yes,Yes,$499,53
7,3mp,6.1in,Yes,Yes,$659,50
7,3mp,6.4in,No,No,$199,60
7,3mp,6.4in,No,No,$359,47
7,3mp,6.4in,No,No,$499,48
7,3mp,6.4in,No,No,$659,37
7,3mp,6.4in,No,Yes,$199,54
7,3mp,6.4in,No,Yes,$359,52
7,3mp,6.4in,No,Yes,$499,37
7,3mp,6.4in,No,Yes,$659,53
7,3mp,6.4in,Yes,No,$199,44
7,3mp,6.4in,Yes,No,$359,42
7,3mp,6.4in,Yes,No,$499,46
7,3mp,6.4in,Yes,No,$659,35
7,3mp,6.4in,Yes,Yes,$199,58
7,3mp,6.4in,Yes,Yes,$359,55
7,3mp,6.4in,Yes,Yes,$499,49
7,3mp,6.4in,Yes,Yes,$659,56
7,8mp,5.8in,No,No,$199,54
7,8mp,5.8in,No,No,$359,51
7,8mp,5.8in,No,No,$499,52
7,8mp,5.8in,No,No,$659,54
7,8mp,5.8in,No,Yes,$199,62
7,8mp,5.8in,No,Yes,$359,51
7,8mp,5.8in,No,Yes,$499,50
7,8mp,5.8in,No,Yes,$659,47
7,8mp,5.8in,Yes,No,$199,47
7,8mp,5.8in,Yes,No,$359,55
7,8mp,5.8in,Yes,No,$499,50
7,8mp,5.8in,Yes,No,$659,60
7,8mp,5.8in,Yes,Yes,$199,54
7,8mp,5.8in,Yes,Yes,$359,63
7,8mp,5.8in,Yes,Yes,$499,32
7,8mp,5.8in,Yes,Yes,$659,56
7,8mp,6.1in,No,No,$199,50
7,8mp,6.1in,No,No,$359,50
7,8mp,6.1in,No,No,$499,45
7,8mp,6.1in,No,No,$659,42
7,8mp,6.1in,No,Yes,$199,57
7,8mp,6.1in,No,Yes,$359,67
7,8mp,6.1in,No,Yes,$499,38
7,8mp,6.1in,No,Yes,$659,31
7,8mp,6.1in,Yes,No,$199,64
7,8mp,6.1in,Yes,No,$359,61
7,8mp,6.1in,Yes,No,$499,48
7,8mp,6.1in,Yes,No,$659,58
7,8mp,6.1in,Yes,Yes,$199,49
7,8mp,6.1in,Yes,Yes,$359,55
7,8mp,6.1in,Yes,Yes,$499,58
7,8mp,6.1in,Yes,Yes,$659,53
7,8mp,6.4in,No,No,$199,53
7,8mp,6.4in,No,No,$359,44
7,8mp,6.4in,No,No,$499,55
7,8mp,6.4in,No,No,$659,50
7,8mp,6.4in,No,Yes,$199,46
7,8mp,6.4in,No,Yes,$359,54
7,8mp,6.4in,No,Yes,$499,56
7,8mp,6.4in,No,Yes,$659,65
7,8mp,6.4in,Yes,No,$199,46
7,8mp,6.4in,Yes,No,$359,62
7,8mp,6.4in,Yes,No,$499,76
7,8mp,6.4in,Yes,No,$659,53
7,8mp,6.4in,Yes,Yes,$199,61
7,8mp,6.4in,Yes,Yes,$359,56
7,8mp,6.4in,Yes,Yes,$499,49
7,8mp,6.4in,Yes,Yes,$659,53
8,12mp,5.8in,No,No,$199,80
8,12mp,5.8in,No,No,$359,64
8,12mp,5.8in,No,No,$499,70
8,12mp,5.8in,No,No,$659,68
8,12mp,5.8in,No,Yes,$199,79
8,12mp,5.8in,No,Yes,$359,73
8,12mp,5.8in,No,Yes,$499,66
8,12mp,5.8in,No,Yes,$659,65
8,12mp,5.8in,Yes,No,$199,60
8,12mp,5.8in,Yes,No,$359,55
8,12mp,5.8in,Yes,No,$499,70
8,12mp,5.8in,Yes,No,$659,60
8,12mp,5.8in,Yes,Yes,$199,84
8,12mp,5.8in,Yes,Yes,$359,59
8,12mp,5.8in,Yes,Yes,$499,64
8,12mp,5.8in,Yes,Yes,$659,73
8,12mp,6.1in,No,No,$199,77
8,12mp,6.1in,No,No,$359,63
8,12mp,6.1in,No,No,$499,60
8,12mp,6.1in,No,No,$659,55
8,12mp,6.1in,No,Yes,$199,71
8,12mp,6.1in,No,Yes,$359,66
8,12mp,6.1in,No,Yes,$499,77
8,12mp,6.1in,No,Yes,$659,63
8,12mp,6.1in,Yes,No,$199,84
8,12mp,6.1in,Yes,No,$359,71
8,12mp,6.1in,Yes,No,$499,66
8,12mp,6.1in,Yes,No,$659,75
8,12mp,6.1in,Yes,Yes,$199,69
8,12mp,6.1in,Yes,Yes,$359,75
8,12mp,6.1in,Yes,Yes,$499,72
8,12mp,6.1in,Yes,Yes,$659,65
8,12mp,6.4in,No,No,$199,72
8,12mp,6.4in,No,No,$359,71
8,12mp,6.4in,No,No,$499,76
8,12mp,6.4in,No,No,$659,71
8,12mp,6.4in,No,Yes,$199,66
8,12mp,6.4in,No,Yes,$359,79
8,12mp,6.4in,No,Yes,$499,84
8,12mp,6.4in,No,Yes,$659,70
8,12mp,6.4in,Yes,No,$199,80
8,12mp,6.4in,Yes,No,$359,73
8,12mp,6.4in,Yes,No,$499,70
8,12mp,6.4in,Yes,No,$659,70
8,12mp,6.4in,Yes,Yes,$199,79
8,12mp,6.4in,Yes,Yes,$359,64
8,12mp,6.4in,Yes,Yes,$499,65
8,12mp,6.4in,Yes,Yes,$659,65
8,3mp,5.8in,No,No,$199,70
8,3mp,5.8in,No,No,$359,48
8,3mp,5.8in,No,No,$499,63
8,3mp,5.8in,No,No,$659,83
8,3mp,5.8in,No,Yes,$199,74
8,3mp,5.8in,No,Yes,$359,68
8,3mp,5.8in,No,Yes,$499,63
8,3mp,5.8in,No,Yes,$659,61
8,3mp,5.8in,Yes,No,$199,73
8,3mp,5.8in,Yes,No,$359,58
8,3mp,5.8in,Yes,No,$499,74
8,3mp,5.8in,Yes,No,$659,80
8,3mp,5.8in,Yes,Yes,$199,67
8,3mp,5.8in,Yes,Yes,$359,52
8,3mp,5.8in,Yes,Yes,$499,56
8,3mp,5.8in,Yes,Yes,$659,53
8,3mp,6.1in,No,No,$199,86
8,3mp,6.1in,No,No,$359,59
8,3mp,6.1in,No,No,$499,69
8,3mp,6.1in,No,No,$659,68
8,3mp,6.1in,No,Yes,$199,67
8,3mp,6.1in,No,Yes,$359,58
8,3mp,6.1in,No,Yes,$499,72
8,3mp,6.1in,No,Yes,$659,61
8,3mp,6.1in,Yes,No,$199,70
8,3mp,6.1in,Yes,No,$359,73
8,3mp,6.1in,Yes,No,$499,80
8,3mp,6.1in,Yes,No,$659,70
8,3mp,6.1in,Yes,Yes,$199,66
8,3mp,6.1in,Yes,Yes,$359,79
8,3mp,6.1in,Yes,Yes,$499,57
8,3mp,6.1in,Yes,Yes,$659,66
8,3mp,6.4in,No,No,$199,63
8,3mp,6.4in,No,No,$359,57
8,3mp,6.4in,No,No,$499,67
8,3mp,6.4in,No,No,$659,62
8,3mp,6.4in,No,Yes,$199,75
8,3mp,6.4in,No,Yes,$359,72
8,3mp,6.4in,No,Yes,$499,59
8,3mp,6.4in,No,Yes,$659,65
8,3mp,6.4in,Yes,No,$199,74
8,3mp,6.4in,Yes,No,$359,60
8,3mp,6.4in,Yes,No,$499,74
8,3mp,6.4in,Yes,No,$659,71
8,3mp,6.4in,Yes,Yes,$199,76
8,3mp,6.4in,Yes,Yes,$359,79
8,3mp,6.4in,Yes,Yes,$499,68
8,3mp,6.4in,Yes,Yes,$659,59
8,8mp,5.8in,No,No,$199,76
8,8mp,5.8in,No,No,$359,64
8,8mp,5.8in,No,No,$499,53
8,8mp,5.8in,No,No,$659,60
8,8mp,5.8in,No,Yes,$199,56
8,8mp,5.8in,No,Yes,$359,73
8,8mp,5.8in,No,Yes,$499,69
8,8mp,5.8in,No,Yes,$659,69
8,8mp,5.8in,Yes,No,$199,70
8,8mp,5.8in,Yes,No,$359,75
8,8mp,5.8in,Yes,No,$499,66
8,8mp,5.8in,Yes,No,$659,65
8,8mp,5.8in,Yes,Yes,$199,80
8,8mp,5.8in,Yes,Yes,$359,61
8,8mp,5.8in,Yes,Yes,$499,60
8,8mp,5.8in,Yes,Yes,$659,60
8,8mp,6.1in,No,No,$199,69
8,8mp,6.1in,No,No,$359,65
8,8mp,6.1in,No,No,$499,73
8,8mp,6.1in,No,No,$659,65
8,8mp,6.1in,No,Yes,$199,54
8,8mp,6.1in,No,Yes,$359,74
8,8mp,6.1in,No,Yes,$499,82
8,8mp,6.1in,No,Yes,$659,84
8,8mp,6.1in,Yes,No,$199,74
8,8mp,6.1in,Yes,No,$359,79
8,8mp,6.1in,Yes,No,$499,70
8,8mp,6.1in,Yes,No,$659,79
8,8mp,6.1in,Yes,Yes,$199,69
8,8mp,6.1in,Yes,Yes,$359,74
8,8mp,6.1in,Yes,Yes,$499,72
8,8mp,6.1in,Yes,Yes,$659,67
8,8mp,6.4in,No,No,$199,64
8,8mp,6.4in,No,No,$359,78
8,8mp,6.4in,No,No,$499,66
8,8mp,6.4in,No,No,$659,77
8,8mp,6.4in,No,Yes,$199,76
8,8mp,6.4in,No,Yes,$359,70
8,8mp,6.4in,No,Yes,$499,47
8,8mp,6.4in,No,Yes,$659,65
8,8mp,6.4in,Yes,No,$199,65
8,8mp,6.4in,Yes,No,$359,76
8,8mp,6.4in,Yes,No,$499,68
8,8mp,6.4in,Yes,No,$659,59
8,8mp,6.4in,Yes,Yes,$199,72
8,8mp,6.4in,Yes,Yes,$359,71
8,8mp,6.4in,Yes,Yes,$499,67
8,8mp,6.4in,Yes,Yes,$659,76
9,12mp,5.8in,No,No,$199,68
9,12mp,5.8in,No,No,$359,40
9,12mp,5.8in,No,No,$499,59
9,12mp,5.8in,No,No,$659,44
9,12mp,5.8in,No,Yes,$199,60
9,12mp,5.8in,No,Yes,$359,52
9,12mp,5.8in,No,Yes,$499,53
9,12mp,5.8in,No,Yes,$659,32
9,12mp,5.8in,Yes,No,$199,53
9,12mp,5.8in,Yes,No,$359,47
9,12mp,5.8in,Yes,No,$499,45
9,12mp,5.8in,Yes,No,$659,42
9,12mp,5.8in,Yes,Yes,$199,73
9,12mp,5.8in,Yes,Yes,$359,67
9,12mp,5.8in,Yes,Yes,$499,58
9,12mp,5.8in,Yes,Yes,$659,58
9,12mp,6.1in,No,No,$199,59
9,12mp,6.1in,No,No,$359,60
9,12mp,6.1in,No,No,$499,46
9,12mp,6.1in,No,No,$659,55
9,12mp,6.1in,No,Yes,$199,63
9,12mp,6.1in,No,Yes,$359,58
9,12mp,6.1in,No,Yes,$499,61
9,12mp,6.1in,No,Yes,$659,55
9,12mp,6.1in,Yes,No,$199,69
9,12mp,6.1in,Yes,No,$359,63
9,12mp,6.1in,Yes,No,$499,59
9,12mp,6.1in,Yes,No,$659,50
9,12mp,6.1in,Yes,Yes,$199,58
9,12mp,6.1in,Yes,Yes,$359,51
9,12mp,6.1in,Yes,Yes,$499,49
9,12mp,6.1in,Yes,Yes,$659,49
9,12mp,6.4in,No,No,$199,68
9,12mp,6.4in,No,No,$359,41
9,12mp,6.4in,No,No,$499,55
9,12mp,6.4in,No,No,$659,52
9,12mp,6.4in,No,Yes,$199,63
9,12mp,6.4in,No,Yes,$359,53
9,12mp,6.4in,No,Yes,$499,50
9,12mp,6.4in,No,Yes,$659,56
9,12mp,6.4in,Yes,No,$199,62
9,12mp,6.4in,Yes,No,$359,61
9,12mp,6.4in,Yes,No,$499,59
9,12mp,6.4in,Yes,No,$659,58
9,12mp,6.4in,Yes,Yes,$199,64
9,12mp,6.4in,Yes,Yes,$359,64
9,12mp,6.4in,Yes,Yes,$499,59
9,12mp,6.4in,Yes,Yes,$659,61
9,3mp,5.8in,No,No,$199,56
9,3mp,5.8in,No,No,$359,51
9,3mp,5.8in,No,No,$499,51
9,3mp,5.8in,No,No,$659,40
9,3mp,5.8in,No,Yes,$199,52
9,3mp,5.8in,No,Yes,$359,40
9,3mp,5.8in,No,Yes,$499,53
9,3mp,5.8in,No,Yes,$659,53
9,3mp,5.8in,Yes,No,$199,58
9,3mp,5.8in,Yes,No,$359,61
9,3mp,5.8in,Yes,No,$499,48
9,3mp,5.8in,Yes,No,$659,62
9,3mp,5.8in,Yes,Yes,$199,57
9,3mp,5.8in,Yes,Yes,$359,51
9,3mp,5.8in,Yes,Yes,$499,46
9,3mp,5.8in,Yes,Yes,$659,52
9,3mp,6.1in,No,No,$199,49
9,3mp,6.1in,No,No,$359,69
9,3mp,6.1in,No,No,$499,38
9,3mp,6.1in,No,No,$659,43
9,3mp,6.1in,No,Yes,$199,70
9,3mp,6.1in,No,Yes,$359,56
9,3mp,6.1in,No,Yes,$499,54
9,3mp,6.1in,No,Yes,$659,39
9,3mp,6.1in,Yes,No,$199,55
9,3mp,6.1in,Yes,No,$359,58
9,3mp,6.1in,Yes,No,$499,52
9,3mp,6.1in,Yes,No,$659,45
9,3mp,6.1in,Yes,Yes,$199,61
9,3mp,6.1in,Yes,Yes,$359,49
9,3mp,6.1in,Yes,Yes,$499,47
9,3mp,6.1in,Yes,Yes,$659,49
9,3mp,6.4in,No,No,$199,52
9,3mp,6.4in,No,No,$359,45
9,3mp,6.4in,No,No,$499,62
9,3mp,6.4in,No,No,$659,55
9,3mp,6.4in,No,Yes,$199,56
9,3mp,6.4in,No,Yes,$359,47
9,3mp,6.4in,No,Yes,$499,52
9,3mp,6.4in,No,Yes,$659,58
9,3mp,6.4in,Yes,No,$199,43
9,3mp,6.4in,Yes,No,$359,52
9,3mp,6.4in,Yes,No,$499,57
9,3mp,6.4in,Yes,No,$659,43
9,3mp,6.4in,Yes,Yes,$199,60
9,3mp,6.4in,Yes,Yes,$359,65
9,3mp,6.4in,Yes,Yes,$499,35
9,3mp,6.4in,Yes,Yes,$659,35
9,8mp,5.8in,No,No,$199,64
9,8mp,5.8in,No,No,$359,51
9,8mp,5.8in,No,No,$499,48
9,8mp,5.8in,No,No,$659,41
9,8mp,5.8in,No,Yes,$199,58
9,8mp,5.8in,No,Yes,$359,56
9,8mp,5.8in,No,Yes,$499,49
9,8mp,5.8in,No,Yes,$659,60
9,8mp,5.8in,Yes,No,$199,65
9,8mp,5.8in,Yes,No,$359,45
9,8mp,5.8in,Yes,No,$499,63
9,8mp,5.8in,Yes,No,$659,54
9,8mp,5.8in,Yes,Yes,$199,65
9,8mp,5.8in,Yes,Yes,$359,52
9,8mp,5.8in,Yes,Yes,$499,48
9,8mp,5.8in,Yes,Yes,$659,56
9,8mp,6.1in,No,No,$199,55
9,8mp,6.1in,No,No,$359,56
9,8mp,6.1in,No,No,$499,41
